"Epithelial.Basal" "T-Cell" "Adipocyte" "Epithelial-Other" "Macrophage" "CAF" "Epithelial-Her2" "Epithelial-Control" "Epithelial.Luminal"
"TCGA-B6-A0RN-01" 0.0456202323892175 0.0433694520162693 0.0209166152675832 0.103344531342653 0 0.166567656408988 0.0663465901375662 0.105881809926652 0.447953112511072
"TCGA-A7-A3J0-01" 0.0850019749480038 0.0566008905940348 0.0349963063471727 0.0698289366357452 0.0564399530491153 0 0.0859959873916781 0.0863207030007883 0.524815248033462
"TCGA-GM-A2DC-01" 0 0.0461494066380596 0.0294833821393979 0.177821521438557 0.00322470236104806 0.0111835632064901 0.20152288783115 0.0799022892331213 0.450712247152176
"TCGA-BH-A8G0-01" 1.29683906583736e-18 0.151618913609053 0.0436255105236079 0.130872809112384 0.104664406635037 0.133870621751606 8.2529348369734e-20 0.142467874425567 0.292879863942745
"TCGA-A2-A0ET-01" 0.0867566038094019 0.0789024229768815 0.0509752512541049 0.0454377902875036 0.0341579736918648 0 0.119649765712466 0.0522283602209593 0.531891832046818
"TCGA-C8-A12Q-01" 0.0346451312111179 0.0424609576692311 0.0150400807141071 0.0743009435225193 0.0685261883783009 0.084336608373221 0.342765613664389 0.160165983676112 0.177758492791002
"TCGA-BH-A0E7-01" 0.0200298273450031 1.33287699480233e-20 0.0313297522641897 0.008685033784649 0.0407052395340542 0.0549497374591021 0.190338121050106 0.0805983347566785 0.573363953806217
"TCGA-BH-A0DV-11" 1.89568934724718e-19 0.058735962795887 0.169512712565705 -7.53054509334978e-18 0 0.00460911368918023 0.099919153240422 0.459783726266094 0.207439331442711
"TCGA-AN-A04A-01" 0.0993472969147291 0.0244691063346097 0.0389556918329804 0.0960391280171537 0.022430810598827 0.195270468980214 0.143927614992385 0.0844127646758101 0.295147117653291
"TCGA-E9-A2JT-01" 0.0858338641782325 0.553395825758612 0.0760779398142342 0.0495247743037366 0.00147177290312055 0.0260973099461599 0.0628307872354488 -2.16840434497101e-19 0.144767725860455
"TCGA-E9-A1R7-01" 0.172850925714429 0.0194018683592098 0.00795962685611913 2.15309603547869e-18 0.0130600984540103 0.0322106089949699 0.175524874597502 0.0412541618033601 0.5377378352204
"TCGA-E2-A1LL-01" 0.320724411004233 6.66650492834472e-19 0.00635313107814162 0.163247929913965 0.0291209047080742 0.0463399580677483 0.157913551934987 0.27630011329285 -6.93889390390723e-18
"TCGA-E9-A1R0-01" 0.0482465451173499 0.0844268968686651 0.12206099072809 0.113718280372249 0.0144027273573696 0.0593498475348916 0.116710388361179 0.0651376291317875 0.375946694528418
"TCGA-A8-A07B-01" 0.0769141803063298 0.020293565124848 0.0870310148213896 1.40398908302127e-18 0.0311309692619434 0.0486408239400367 0.48174030672653 0.088598234978629 0.165650904840293
"TCGA-EW-A1PE-01" 0.0205663903304251 0.0850708685629348 0.00946525334081448 0.0733181330381889 0.128992143247411 0.0752163506859821 0.0857084613419304 0.0524703027138881 0.469192096738426
"TCGA-A7-A6VY-01" 0.341433100529518 0.0641207067444702 0.00341799514759798 0.199158085169636 0.123211995399584 0.0803886397970131 0.0368530037074443 0.093796631202911 0.0576198423018258
"TCGA-E2-A156-01" 0.0926149250278845 0.006653286958243 0.0191631885838398 0.00505551558268128 0.0414054557170976 0.0185168466363321 0.098305666868322 0.0540102822133014 0.664274832412298
"TCGA-A7-A426-01" 0.0412570527547831 0.104101764618968 0.101084250478515 0.187376669541352 -4.26069531119815e-20 0.0698585622728891 0 0.13217796731599 0.364143733017502
"TCGA-A8-A06Q-01" 0.166311854869393 -4.26334412225021e-19 -1.45191139065137e-18 0.0183125903466646 0.0508466128875638 0 0.297239888389773 0.0473721803887783 0.419916873117827
"TCGA-D8-A73U-01" 1.15946433124105e-18 0.289229998848388 3.41487533801109e-20 0.106754163810926 0.260954238081537 0.0967226272122142 4.16385796843476e-18 0.0212334426290281 0.225105529417907
"TCGA-E9-A54X-01" 0.0798893485609728 6.04598303068135e-19 0.0237414336345533 0.133122715352943 0.00984452981970698 0 0.138687313904001 0.0462129260757497 0.568501732652073
"TCGA-A8-A0A7-01" -6.98257333312894e-18 0.262180082493955 0.0319231128952745 0.0785279927502956 0.190884398543686 0.0680115732877653 0.324159238627821 0.0160844948624399 0.0282291065387621
"TCGA-E2-A14Y-01" 0.391628492093091 -1.44562003560862e-19 0.00694779131314453 0.141049547738616 0.0288724429441509 0.00893408230984019 0.200528546266309 0.222039097334848 0
"TCGA-D8-A1JN-01" 0.00566433805800782 0.0517393652664263 -1.73267629647095e-19 0.030473469742638 0.0371721193779706 0.0019173767931712 0.233264537627209 0.177413100882031 0.462355692252546
"TCGA-BH-A1FU-11" 0.0242731691440139 0.105746588398442 0.227495267466013 0.0212012366814507 0 0.0465926469780133 0.0452827767104675 0.268520498461775 0.260887816159824
"TCGA-AN-A0AJ-01" 0.219665782471466 0.0876638080384878 8.33604610194873e-20 0.086986024315517 0.0776600756104338 0.0360387454611802 0.353113724101199 7.49921919596825e-22 0.138871840001717
"TCGA-A8-A076-01" 0.0171005979771015 0.0256165127472785 0.0028802447075774 0.0588676183226671 0.0727302105043157 0.108142893672696 0.513817804091214 0.0538496226162904 0.146994495360859
"TCGA-A2-A0ES-01" 0 0.101663846650357 0.158664009450192 0.0202348635316859 0.0330288230462962 0.0462117494467698 0.100471845643919 0.270911713497776 0.268813148733005
"TCGA-BH-A1F2-01" 0.0710580817360972 0.0133448157039195 0.16491331974871 2.9055373976448e-18 0.0500289751664933 0.0971503244331382 0.388888950882647 0.106672647625218 0.107942884703777
"TCGA-B6-A408-01" 0.0319182896975392 0.0983161783389596 0.0278492611947781 0.196006856605671 0.0741073686160636 0.058449476802626 0.0792023896984005 0.017444869856547 0.416705309189415
"TCGA-E9-A5FK-01" -1.64946055360208e-17 0.298374857075506 0.0282621204226681 0.456670370403631 0.0208760918413903 0.00954595478410362 9.54581012546209e-18 0.0390974208197897 0.147173184652911
"TCGA-LL-A7SZ-01" 0.0463751814190245 0.126219856782898 0.0244201476987101 0.405414259100339 0.116828205827964 0.00170613543786487 0.119966570989555 1.10518320626925e-18 0.159069642743645
"TCGA-E2-A572-01" -4.44295181851146e-17 0.00220964139861337 0 0.53868421243931 0.00446715275308268 -1.42666325248934e-18 9.36393644539783e-18 0.000135903165396009 0.454503090243598
"TCGA-BH-A0B0-01" 0.038235160642742 0.116093576539897 0.0280696658586996 0.157453450709976 0.0474791162643427 0.185605193377437 0.051196746477057 0.11927494617806 0.256592143951789
"TCGA-A8-A09D-01" 0.0864442622396124 0.0351535983524497 0.131190224646593 0.0663958734070712 0.105469969711132 0.103772216112512 0.277205413069061 0.00584659629004667 0.188521846171523
"TCGA-A2-A0YJ-01" 0.331576085693814 -8.86029534640783e-21 0 0.0518845635600514 0.0276076841385339 0.0318034848669137 0.243020239934176 0.307234063140807 0.00687387866570378
"TCGA-D8-A13Z-01" 0.298522831178534 0.0479268410890733 0.019392223951094 0.0708174241255945 0.0858016861314483 0.0698919617425299 0.250709139599623 0.0890553894559507 0.0678825027261521
"TCGA-A1-A0SI-01" 0.0926234887707715 0.100869889303691 1.0799344632745e-18 0.0781120781010635 0.0249318148020659 0.295769509778002 0.176559341857019 0.0983011896922252 0.132832687695161
"TCGA-E2-A14O-01" 0 3.54315707748895e-19 -5.80257469757503e-18 0.343903489301285 0.0286887258786057 0.0347810935218474 0.221992105070698 3.42753272610016e-19 0.370634586227564
"TCGA-BH-A0E0-01" 0.394118878414981 0.0487125958477742 0.00239963836046069 0.224133427075582 1.52267920100043e-18 0 0.120831670083216 0.109337156327008 0.100466633890979
"TCGA-A7-A3IY-01" 0.0392666415077722 0 0.11790275733593 0.184732373554343 0.191972560254353 0.0284832915628475 9.4926895263536e-19 0.0929097758705527 0.344732599914201
"TCGA-EW-A1P3-01" 0.0801822748592673 0.0653130159920922 0.0830658562597353 0.23117129322174 2.7697596290227e-20 0.0397618509762402 0.165104851717029 0.028077679801107 0.307323177172788
"TCGA-AR-A24V-01" 0.0238076455092527 0.00507077741350476 0.084841050079855 0.0348731448789117 0.10769250212727 0.250647077795232 0.238275118973009 0.0468374764587898 0.207955206764175
"TCGA-BH-A1F2-11" 0.0484987736902148 0.0869367753024697 0.453524074191428 0.0279990376265509 0 0.0250010080273786 0.0293008073545461 0.184546047393637 0.144193476413774
"TCGA-EW-A423-01" 0 0.0705402004878844 -2.99306076417586e-18 0.321660901038216 0.0569083105980091 0.003915533411846 0.132086931909958 0.0364114760864293 0.378476646467657
"TCGA-LD-A66U-01" -3.91740184873221e-18 0.15127002255978 0.0316435731127397 0.384299807487704 2.05542249142555e-19 0.0725375791395666 0.0103657120167623 0.0596661627808821 0.290217142902566
"TCGA-A7-A13F-01" 0.0728988454506861 -1.88036825788124e-19 0.0422774954886773 0.13476692576921 0.0623691958516474 0.0366815051094914 0.331298950877521 0.0510461205175409 0.268660960935226
"TCGA-BH-A1FB-01" 0.0397314126044336 0.20463115292815 0.11642630691861 1.2299193985369e-18 0.0495294636257444 0.0924340423033902 0.0819169161347466 0.169195538075256 0.246135167409669
"TCGA-BH-A0BM-01" 0 0.0670453612651159 0.101569846253873 0.139041604508338 0.00171907036753842 0.0498700710363245 0.0301779977222247 0.236736659846479 0.373839389000106
"TCGA-BH-A18V-11" 5.72505257499063e-18 0.0607060196843937 0.220181350649313 0.281502301137796 0.00327980128065649 0.0207967627296741 -8.71938068763214e-19 0.294146263158464 0.119387501359703
"TCGA-AR-A1AU-01" 0.126815400579323 0.0520605680362892 0.124132817212019 0.0628849954099824 0.0239702249787453 0.0908752021685062 0.0753380610004457 0.0959967405881658 0.347925990026524
"TCGA-A2-A0YF-01" 0.046754179499948 0.0100835372558078 0.0178956807276293 0.0360242681543747 0.117326004545423 0.00992194495582155 0.099897506430979 0.0854034739710813 0.576693404458935
"TCGA-E2-A1IE-01" 0.0753847289443282 0.0215183672626834 0.0599006562109813 0.0542887022548841 0 0.0242392556118055 0.215476583975463 0.0681118256063009 0.481079880133553
"TCGA-AC-A2FE-01" 0.040593421812594 0.216959349653142 0.0690267750799687 0.144047163819019 0.0454107298395366 0.0778305226448378 0.0773702758070823 0.0413485066024149 0.287413254741404
"TCGA-BH-A1FM-11" 0.0273426937284534 0.0839098884610123 0.309926884004883 0.00518011222074787 0.00732703212444041 0.0284648456108366 0.0482995116522755 0.283698543007371 0.20585048918998
"TCGA-AC-A3W7-01" 0.00292354911066284 0.0761558249626645 0.0114373016467673 0.153075517781304 0 0.113862167573752 0.0737950617067277 0.157634899713148 0.411115677504974
"TCGA-A7-A26G-01" 0.234120873301942 0.0658444277638968 0.00242520335891355 4.21126517367032e-18 0.131902967914016 0.17751109836575 0.0842226818085416 0.30397274748694 0
"TCGA-LL-A8F5-01" 0.329223337651746 0.0462410178388769 0.0372579536604972 0.371208412345816 0.0467465529920362 0.024742499109768 0.0432529329649746 0.101327293436284 0
"TCGA-A2-A4S2-01" 0.0197430305725807 0.127327763022064 0.0392077468540734 0.141899580519773 0.0475235672861733 0.0642118730592518 0.08202297512021 0.0710265385683376 0.407036924997536
"TCGA-BH-A0W3-01" 0.100843937804254 0.0275418262723714 9.06206614588715e-19 0.0588678113146498 0.0535733011372697 0.0222554624581042 0.0882433444714623 0.0314207988603569 0.617253517681532
"TCGA-LL-A7T0-01" 0.0654120846861118 0.0702019588451448 0 0.285125470573862 0.00116715296460516 0.0225426066819389 0.324997683130385 0.00217112319439162 0.22838191992356
"TCGA-A7-A5ZV-01" 0.277737308818966 3.46281821159495e-18 0.0537545591316317 0.185921656150134 0.0792254134324771 0.0435764980659297 0.0765656363795216 0.262397120073601 0.0208218079477393
"TCGA-AO-A0JB-01" 0.139638193600342 0.0663590434954124 0.0462610095761803 0.430747756214935 0 0.00344819577286327 -3.05293581326321e-18 0.135137984991429 0.178407816348838
"TCGA-BH-A0AU-11" 0.0519191126625571 0.103617431240482 0.104387286064111 0.0390534525349465 0 0.00708226614301935 0.0180744402902816 0.336519034745969 0.339346976318632
"TCGA-BH-A0BT-11" 2.61291884645125e-19 0.0507238023722858 0.113390682702748 0.0586267362655232 0.0176533908619436 0 0.0466161308348731 0.388985154351998 0.324004102610628
"TCGA-B6-A0I5-01" 0.0537769263629377 0.0525630453773565 0.014464160637001 0.367480551195393 0.0095066952855852 0.0413266277637032 0.048560973671613 0.0721411167957173 0.340179902910693
"TCGA-EW-A1IZ-01" 0.0524822865471134 0.27541853279165 0.0152450882832473 0.195498198339592 0.0724276068367112 -1.74769018475167e-18 0.084575703117929 0.00811181810948401 0.296240765974273
"TCGA-AO-A12H-01" 0.0616597206095678 0.0083944042080945 0.0551496333298204 0.0807543185761129 0.0753817810355288 0 4.61702202124391e-19 7.40536757431425e-19 0.718660142240876
"TCGA-A8-A0A9-01" 0.0658232912728677 0.0390950601140228 0.00972120609902605 0.107614838559466 0.039527726798489 0.0768993045063036 0.235485021079614 0.0390628631610049 0.386770688409206
"TCGA-AC-A2FG-01" 0.0097493220654513 0.0605645924403257 0.0797167542206868 0.0738893912851268 0.0226004382657686 0.0348067016039681 0.0501102331626717 0.242398206409727 0.426164360546274
"TCGA-A2-A0T1-01" 0.0414538468827727 0.143840592888342 0.0327531658795686 0.205207627784727 0.104788815889864 0.116259374267988 0.296294006544877 0.0364482850814188 0.0229542847804423
"TCGA-AO-A0JJ-01" 0.0502084960234998 0.150427655816751 0.100297855280757 0.0571732619884846 0.0800057116970944 0.0786182697723005 0.0372809938914672 0.114611384079796 0.331376371449849
"TCGA-BH-A0E1-01" 0.218738719990783 0.00607463528086998 0.0208220279925487 0.0893473068034034 0.0341996199234454 0.0705357192594312 0.0243440502693561 0.0356383695675539 0.500299550912608
"TCGA-AC-A3QP-01" -4.72726706805051e-19 0.0751602501464401 0.0485123240613242 0.305895088329773 0.0778314166873733 0.081502209182973 0 0.113202291029776 0.297896420562341
"TCGA-B6-A0IP-01" 0.0852332060727479 0.0848581208226021 1.42372768103163e-19 0.111664889166006 0.00877289105720727 0.0459849247254823 0.0770799200811379 0.125849895245211 0.460556152829606
"TCGA-Z7-A8R6-01" 0.180932010768319 0.0386732838432438 -8.67361737988404e-19 0.202208165223639 0.00938816411907472 0.0447742120615316 0.173042789555642 6.05720765085614e-19 0.350981374428549
"TCGA-E2-A154-01" 0.11515865415149 0.0118008468567408 0.0127889832419332 0.0417952702582396 0.031186239177996 0.0821107031241163 0.107106418688609 0.0847061163986567 0.513346768102219
"TCGA-A2-A0EW-01" 0 0.145763824070097 0.152448645790679 0.035691017409625 0.0229844896420879 0.0958876777661677 0.0846708766683374 0.196380480243004 0.266172988410002
"TCGA-BH-A0AU-01" 0.108460237764704 0.0844946707857085 0.0268106947554042 0.0440386850519004 0.021184941094676 0.11686026782397 0.225663944498398 0.0291314480825827 0.343355110142656
"TCGA-BH-A204-11" 0.00366877863069109 0.0396033218045825 0.780829707648495 0.0346854598949482 0 0.0564286567940632 -3.04275747137837e-18 0.0847840752272197 -4.36832690369195e-18
"TCGA-BH-A1ET-01" 0.0121075775124033 0.0733158221940994 0.0483533963704209 1.41154187954217e-18 0.0423492374805941 0.0740022827630663 0.105244338327892 0.134442298677976 0.510185046673548
"TCGA-AO-A03V-01" 0.0580367617857293 0.0603866431552856 0.0394957686793718 0.0942137633505311 0 0.0492795067033743 0.173640369708025 0.137045120429328 0.387902066188356
"TCGA-BH-A1FB-11" 0 0.10387230379048 0.205156234379091 0.0378467578760518 0.0148248519090929 0.00787557830960453 0.0645594202110508 0.341254922679234 0.224609930845395
"TCGA-GM-A5PX-01" 0.00481203911593301 0.0719575448813464 0.0938555613141965 0.203214272533112 0 0.102753956883085 0.0449001060208176 0.109697581368394 0.368808937883115
"TCGA-C8-A135-01" 0.0747381188884366 0.0713382278858904 0.0483598164374361 0.109230783240033 0.0289236145750371 0.0541343317126451 0.456680652709726 0.156594454550795 0
"TCGA-BH-A0AW-01" 0.0307177215840089 0.197271092637969 0.0412471326019442 0.205201597664244 0.0766808140175174 0.0308836380249967 0.325406341363631 0.059265334270813 0.033326327834875
"TCGA-AR-A24N-01" 0.164752185568232 0.0341459152794224 0.029696705362222 0.0267415450659557 0.0384021156737723 0.0928554510457478 0.166122939059958 0.0340428740966185 0.413240268848071
"TCGA-A8-A09Q-01" 0.0530856792168525 0.0793937551367074 0 1.24930942064996e-18 0.160256842399201 0.0452186635506391 0.287321982739003 0.0597824150669246 0.314940661890673
"TCGA-E9-A22D-01" 0.0841278571496271 0.261449759173631 3.26333133027906e-20 0.165553137359409 0.121749344124139 -1.59202339029168e-20 0.186658442988836 -1.50229848763555e-19 0.180461459204357
"TCGA-B6-A0I6-01" 0.445170059156078 0.0349006562290609 0.0486043230184676 0.0485298343196327 0.0178496421655376 0.0913639548121108 0.0351476376910492 0.216857510054408 0.0615763825536553
"TCGA-D8-A1JH-01" 0.00471172105782202 0.0868355679851212 0.0934861199738127 0.00708677356622943 0.0690270596567177 0.119291517349115 0.139069839596285 0.121007074682163 0.359484326132733
"TCGA-E9-A1RE-01" 0.0804210959520238 0.0375319855037848 0.065683843375752 0.0323390918744733 0.00230131045467606 0.0310738703384714 0.340539446181091 -1.73520222200175e-18 0.410109356319728
"TCGA-E2-A1BC-01" 1.28308831378953e-19 0.0492429793086328 0.110157480187028 4.04302253477392e-19 0 0.124065448206201 0.201995334619453 0.15468877378179 0.359849983896895
"TCGA-BH-A0C0-01" 0.135469188277602 0.165354388833964 0.00549550417405209 0.117772280951834 0.156125980564867 0 0.215644991148351 0.00627368459290213 0.197863981456426
"TCGA-AR-A24X-01" 0.122368898006758 0.0876289572769172 0.0439429235672775 0.00674532519434062 0.00123137773648243 0.0842403210073846 0.135066785147245 0.117331881964658 0.401443530098936
"TCGA-EW-A1OW-01" 0.428134246582451 0.0335183545515721 0.0441355127617836 0.0505160317808893 0.0450078357702809 0.0979160946886619 0.0274780017862946 0.182333101985622 0.0909608200924443
"TCGA-A7-A3RF-01" 0.0417496889919916 1.73472347597681e-18 0.0695513149872904 0.17299490943601 0.0267630217746104 0.015669342382224 0.0585168260617163 0.0427082624453311 0.572046633920826
"TCGA-A8-A07G-01" 0.0269628991319073 0.058838031167832 0.00737748708437856 0.0131783731047163 0.0382693945878994 0.224587613044781 0.19216732411977 0.163657977161392 0.274960900597323
"TCGA-AC-A23C-01" 0.0782646988272973 0.0850203009573076 0 4.4770689921151e-19 0.0610907530393943 0.0811187028655308 0.228047590492796 0.151441917114266 0.315016036703408
"TCGA-AC-A23H-01" 0.00456370345810911 7.77722814007177e-20 0.0383233329105712 0.0949140503036073 0.0217491274869521 0.0563783449610469 0.539742216196528 0.110129717464536 0.13419950721865
"TCGA-D8-A1XF-01" 0.261108336334207 0.0142282400789576 0.0512628015415425 0.0495742505506574 0.0141523529839051 0.012141377116258 0.240708116932493 1.80986155290503e-19 0.356824524461979
"TCGA-AR-A0U4-01" 0.374563348463194 0.0476336617088316 0.00181251651894489 1.33423434180057e-19 0.256675392069772 0.0485515064363724 0.056837325601583 0.191250307244293 0.0226759419570082
"TCGA-A8-A09C-01" 0.11210586229602 0.0354910425074354 0.00407884509029165 0.0883005718632993 0.00782639913081655 0.06492556771685 0.210710085446799 0.0677710019727516 0.408790623975736
"TCGA-AN-A0XP-01" 0.0175457702899226 0.0110946544039582 0.00023158802334512 0.095821654673958 0.0462373022226002 0.080944994338117 0.110035768647991 0.0900470774101343 0.548041189989974
"TCGA-D8-A1XK-01" 0.618847607870381 0.0149009480857943 0.056876152877476 0.0275591316833721 0.108973992496571 0.017127534752689 0.0913708147046045 0.0138675043742397 0.0504763131548727
"TCGA-EW-A6S9-01" 0.00950692801284994 0.0316292978363226 0.00420690626855831 0.12835796882115 0.0199217277673356 0.138687058916534 0.404279284889931 0.102357241820107 0.161053585667211
"TCGA-A8-A08T-01" 0.0835897975246241 0.0427097667235862 0.00867306349488584 0.0415800640006085 0.0399400597193401 0.0505227687215983 0.173239275115145 0.10430499626626 0.455440208433951
"TCGA-AR-A0TP-01" 0.416726379773525 0.00385248746154819 0 0.0128731342404367 0.0269892111576955 0.055714771772183 0.0216631221140712 0.394770517108352 0.0674103763721876
"TCGA-E2-A15D-01" 0.0728380798257954 0.0777621036714849 0.0694965371406986 0.0451705097024041 0.0140626333553655 0.0698329898208325 0.0819040025056837 0.104044750549676 0.464888393428059
"TCGA-B6-A0IQ-01" 0.545035171775851 0.0756598096227261 2.46662504041685e-18 0.186391468002526 9.3415432780314e-20 0.0171384551393387 -1.89757934444286e-18 0.105995863674539 0.0697792317850198
"TCGA-AN-A0XO-01" 0.0778618218759995 0.00861716891555619 0 0.0953983292350406 0.00107859191721124 0.0957831359275335 0.202867013081023 0.157154951666006 0.36123898738163
"TCGA-BH-A0B8-01" 0.104230616350912 0.0391077380773569 0.0448283506263599 0.0993028927364473 0.0166519828026085 0.0369517814360307 0.103108115686029 0.0680443490562111 0.487774173228045
"TCGA-AO-A129-01" 0.420078327975141 0.10381236110469 0.00661295742935029 0.193644929390122 0.0537540943483606 0.0382538752198279 -2.15717518982032e-18 0.116484753794914 0.0673587007375932
"TCGA-GM-A2DF-01" 0.299836369935126 0.126408879672346 0.0425988305587878 0.238910887142814 0.067955890018874 0.0352043259063761 0.0792218128289105 0.083219002138377 0.0266440017983886
"TCGA-D8-A27M-01" 0.175906015541352 0.154659953175955 0.00258000536718786 0.0265774775355763 0.16056806304909 0.0843511218240288 0.106587466664191 0.240039592953009 0.0487303038896096
"TCGA-AN-A03X-01" -1.70317629891526e-18 0.0130490345862043 0.0187437364155706 0.142962887444002 0.0220839842300092 0.334819142694721 0.161869071162504 0.0475251883078679 0.258946955159121
"TCGA-A7-A0DC-11" 0.039439771364531 0.027204841954645 0.377731981530018 0.0302143404674852 0.0411845262334418 0.0360675595490469 0.0845676865368318 0.162626406024485 0.200962886339516
"TCGA-OL-A66O-01" 0.0735056048374681 2.79466627449086e-20 0.000834574098590797 0.396998166805624 -3.84453387140758e-21 0.0358517612994456 0.0691348593406563 -1.45346904517797e-19 0.423675033618215
"TCGA-EW-A6SA-01" 0.128758405946933 0.000191904756831411 0.0292607147295927 0.120250107323716 -4.80093295302921e-20 0 0.242537435817414 -9.0555952181189e-21 0.479001431425513
"TCGA-BH-A5J0-01" 3.13320181596461e-18 0.0956949865565772 0 0.373295609302455 0.139072593349976 0.0988257345192199 0.0543582069630489 1.58797400053949e-18 0.238752869308722
"TCGA-BH-A0EB-01" 0.0113487458860546 0.0784706207302284 0.000391466879591387 0.0751955806570711 0.137477489703504 0.104048047229487 0.0720745182379336 0.100815192338699 0.420178338337431
"TCGA-B6-A0IB-01" 0.126563896918114 0 0.00298736896178067 0.200386584737165 1.12837692528161e-19 0.0307518651493243 0.146870984634166 0.0408344856450419 0.451604813954408
"TCGA-B6-A0WY-01" 0.0462658996904784 0.0626691208369678 0.0652112308725368 0.164858739008908 0.0254233984124282 0.0618510284524862 0.134912589821857 0.177779299056859 0.261028693847479
"TCGA-AC-A3BB-01" 3.81234836538671e-18 0.179000677876206 0.0870517422059917 0.23113707190927 0.0278644145600227 0.1338281216357 0.0410036131308989 0.0642948866521021 0.235819472029808
"TCGA-AN-A049-01" 0.0852380262175666 0.0571084123454398 0.00756154414118967 0.133431848324581 0.0571447962656171 0.0866850906163883 0.177618463736802 -4.33680868994202e-19 0.395211818352416
"TCGA-A8-A06Z-01" 0.092167561988366 -1.03472992359766e-18 8.40890605851923e-19 0.080657606607606 0.0537397252504947 0.00489874077622561 0.181402068280395 0.0187710556458983 0.568363241451014
"TCGA-C8-A1HI-01" 0.0324832259389402 0.0233229846584322 0.0708901472166241 0.0958070722198214 0.0361873376168001 0.0275664253668572 0.206716304017325 0.152618455711261 0.354408047253939
"TCGA-BH-A0HL-01" 0.113281046534783 0.00972863056872738 0.0380057036319898 0.109090902093181 0 0.0204565255171414 0.165692716257233 0.00915491127243531 0.534589564124509
"TCGA-BH-A18S-11" -1.81129520078232e-18 0.0894922515929828 0.264626663807161 0.0835394580164617 0.0761086000371831 0 0.0435583085935165 0.269856779750069 0.172817938202625
"TCGA-A1-A0SF-01" 0.0309184132848344 0.13773861955258 0.0466582295364798 0.126533500452754 -1.1376886004365e-20 0.0451248956514996 0.161705969759884 0.156497840413987 0.294822531347981
"TCGA-AR-A2LR-01" 0.400145890517867 0.040158658807091 0.146229980921024 0.0290179374882529 0.0277449949005204 0.0673301918742296 0.106296575716675 0.101966238885444 0.0811095308888957
"TCGA-E9-A1RF-01" 0.0598192586295886 0.0822937506679326 0.0373570088402129 0.169420635512569 0.0692965637720048 0.0972561372567681 0.237947035544275 0.027966151681319 0.21864345809533
"TCGA-B6-A0RT-01" 0.263964593905502 0.42746267793336 0.0485417960910127 0.0785552545521496 0.0623966296456805 0.0138832008397546 0.0683652384492154 0.0106682923700893 0.0261623162132367
"TCGA-E9-A1RI-01" 0.00691488671402419 0.0648755714261933 0.0806972276887388 -1.36956686768844e-19 0.0321873046651028 0.192762608508384 0.24057335083908 0.117844384813659 0.264144665344818
"TCGA-BH-A0DL-01" 0.209882333029343 0.0272541277169541 1.7257649522149e-18 0.0690743735656986 0.204397430043719 -1.07418477917011e-19 0.195879488863852 0.293512246780434 0
"TCGA-AR-A251-01" 0.42882122104748 0.0419840531998099 0.0860932376267544 -1.93143338299149e-18 0.0512120235886514 0.0374623671888517 0.206173115381183 0.113884704382608 0.0343692775846611
"TCGA-AC-A3TN-01" 3.9769062842183e-18 0.0348964462832785 1.73682601950922e-18 0.292163992794171 0 0.049912097577929 0.0297972866661557 0.0885597641252294 0.504670412553236
"TCGA-AC-A2QI-01" 6.38196502451148e-18 0.0860002104145625 0.0345972503093879 0.113044439918737 0.0555926785451176 0.116533959485 0.123848411227597 0.131084603977436 0.339298446122162
"TCGA-B6-A0X4-01" 0.0796517662165025 8.86995093129061e-19 0.0257397576119352 0.077717656834161 0.0339608786774674 0 -8.55254868999682e-19 0.106296419942851 0.676633520717083
"TCGA-E2-A1B5-01" 0.0685271532877763 0.392928925851005 0.0965047764779292 0.127493181509818 0.00696108422597935 0.00568818978782312 0.0621482885145281 0.0328920167143941 0.206856383630747
"TCGA-A2-A0YH-01" 0.075437196043629 0.0537024160129753 0.0436915322505856 0.0909593579086647 0.171208309575331 0.0602745680341895 0.277996626063755 0.0181436433369565 0.208586350773913
"TCGA-A8-A06T-01" 0.0635251975447765 0.0693214178329517 0 0.0720321389087513 0.0359954149846532 0.038207691242802 0.0861415210072804 0.00380439537612407 0.630972223102661
"TCGA-E2-A15K-06" 0.0727503493802449 0.0168209906747465 -3.3912450861351e-18 0.0979620710856937 0.0363948059315869 0 0.0969837324033199 0.0614384368501164 0.617649613674291
"TCGA-E9-A22H-01" 0.173782120950467 0.0437782553295074 0 0.00915745518087199 0.0672153898878549 0.0324323977303717 0.125213321721169 0.00728583687328537 0.541135222326473
"TCGA-BH-A0DE-01" 0.0343911865024868 0.0847578911507882 0.119666689597756 0.0689110009012415 0.0659099813126455 0.0600917916115757 0.0846836713998247 0.129738983573692 0.351848803949989
"TCGA-OL-A5RW-01" 0.283122337688552 -1.6116459276637e-19 0.0032271086717158 0.501762267011803 0.0600560743701841 0.0151487613597072 0 0.136683450898038 -6.22681445380952e-19
"TCGA-A8-A090-01" 0.0951172382746398 0.0189835471319861 0.0378696337245451 0.0478574937184941 0.116827429200996 0.0648324507223322 0.194999293257033 0.0154423216437757 0.408070592326198
"TCGA-AO-A03O-01" 0.17384702186641 0.0819140111398271 0.0194455305732662 0.0712574107913217 0.0417741139073976 0.00395550298612891 0.303465217115347 0.0103770103879809 0.29396418123232
"TCGA-BH-A18S-01" -1.62260465259065e-18 0.0182029561333154 0.022166263243695 0.0574459458141018 0.0519260822497484 0.00847569377110743 0.133649498773476 0.1215251659294 0.586608394085157
